Order_ID,Order_Date,Ship_Date,Region,Country,State,Category,Sub_Category,Customer_Segment,Sales,Quantity,Discount,Profit
AMZ101319,2023-01-09,2023-09-19,North,India,Maharashtra,Beauty,Cookware,Consumer,7918.21,4,0.47,-2533.83
AMZ101320,2023-02-09,2023-12-23,East,India,Telangana,Fashion,Clothing,Consumer,28805.52,1,0.17,-576.11
AMZ101321,2023-08-25,2023-03-12,East,India,Kerala,Home & Kitchen,Footwear,Corporate,13055.3,9,0.22,-913.87
AMZ101322,2023-10-08,2023-04-01,South,India,Gujarat,Home & Kitchen,Furniture,Consumer,11789.06,8,0.35,-2357.81
AMZ101323,2023-12-25,2023-09-18,North,India,Kerala,Electronics,Footwear,Corporate,1070.54,4,0.29,-149.88
AMZ101324,2023-07-20,2023-05-07,North,India,Tamil Nadu,Fashion,Fiction,Consumer,6951.87,2,0.16,-69.52
AMZ101325,2023-09-03,2023-08-20,Central,India,Maharashtra,Electronics,Furniture,Small Business,15808.77,9,0.28,-2055.14
AMZ101326,2023-10-05,2023-10-23,East,India,Tamil Nadu,Books,Skincare,Consumer,6285.5,4,0.37,-1382.81
AMZ101327,2023-08-23,2023-05-10,North,India,Kerala,Beauty,Skincare,Small Business,49299.99,9,0.02,6409.0
AMZ101328,2023-01-04,2023-10-08,North,India,Gujarat,Electronics,Cookware,Consumer,15777.32,3,0.01,2208.82
AMZ101329,2023-06-03,2023-11-10,West,India,Delhi,Beauty,Mobiles,Consumer,6951.04,7,0.23,-556.08
AMZ101330,2023-01-29,2023-04-11,West,India,Kerala,Fashion,Skincare,Corporate,10354.57,7,0.07,828.37
AMZ101331,2023-04-19,2023-11-23,North,India,Karnataka,Books,Skincare,Consumer,29591.31,4,0.33,-5326.44
AMZ101332,2023-04-08,2023-10-25,Central,India,Kerala,Fashion,Laptops,Consumer,3670.15,2,0.11,146.81
AMZ101333,2023-08-03,2023-07-02,North,India,Karnataka,Books,Footwear,Small Business,43190.49,9,0.22,-3023.33
AMZ101334,2023-10-20,2023-06-24,South,India,Delhi,Books,Footwear,Consumer,48094.23,4,0.1,2404.71
AMZ101335,2023-03-16,2023-11-13,East,India,Kerala,Beauty,Skincare,Corporate,12714.0,8,0.27,-1525.68
AMZ101336,2023-11-22,2023-12-31,Central,India,Maharashtra,Fashion,Laptops,Small Business,22779.72,2,0.06,2050.17
AMZ101337,2023-05-26,2023-07-08,South,India,Maharashtra,Fashion,Footwear,Corporate,1595.66,8,0.01,223.39
AMZ101338,2023-05-08,2023-02-27,Central,India,Tamil Nadu,Electronics,Footwear,Corporate,32215.16,5,0.03,3865.82
AMZ101339,2023-12-07,2023-02-01,South,India,Delhi,Fashion,Furniture,Corporate,20989.34,7,0.48,-6926.48
AMZ101340,2023-02-11,2023-03-26,East,India,Maharashtra,Electronics,Furniture,Corporate,13867.89,7,0.07,1109.43
AMZ101341,2023-12-22,2023-06-02,East,India,Kerala,Home & Kitchen,Laptops,Small Business,10738.44,9,0.35,-2147.69
AMZ101342,2023-02-10,2023-02-06,West,India,Delhi,Home & Kitchen,Fiction,Consumer,32874.14,3,0.03,3944.9
AMZ101343,2023-02-03,2023-08-02,South,India,Gujarat,Home & Kitchen,Mobiles,Corporate,21102.74,4,0.05,2110.27
AMZ101344,2023-01-17,2023-12-31,West,India,Karnataka,Fashion,Cookware,Small Business,9393.13,4,0.25,-939.31
AMZ101345,2023-06-14,2023-04-17,South,India,Kerala,Fashion,Skincare,Corporate,34610.9,5,0.23,-2768.87
AMZ101346,2023-06-02,2023-12-09,West,India,Karnataka,Electronics,Skincare,Consumer,28471.08,6,0.48,-9395.46
AMZ101347,2023-03-17,2023-08-09,East,India,Karnataka,Books,Cookware,Small Business,43004.27,3,0.47,-13761.37
AMZ101348,2023-03-28,2023-06-13,Central,India,Delhi,Electronics,Skincare,Small Business,6315.06,4,0.39,-1515.61
AMZ101349,2023-04-27,2023-08-09,West,India,Delhi,Home & Kitchen,Skincare,Consumer,39390.5,3,0.3,-5908.58
AMZ101350,2023-12-28,2023-09-28,South,India,Tamil Nadu,Electronics,Fiction,Small Business,33839.08,2,0.23,-2707.13
AMZ101351,2023-12-08,2023-05-01,South,India,Karnataka,Books,Footwear,Consumer,6193.04,9,0.18,-185.79
AMZ101352,2023-01-27,2023-12-03,East,India,Tamil Nadu,Fashion,Mobiles,Small Business,34893.63,1,0.47,-11165.96
AMZ101353,2023-11-09,2023-07-02,South,India,Karnataka,Electronics,Skincare,Small Business,22356.59,2,0.3,-3353.49
AMZ101354,2023-10-14,2023-04-17,North,India,Tamil Nadu,Home & Kitchen,Laptops,Consumer,47276.75,8,0.29,-6618.74
AMZ101355,2023-05-14,2023-08-06,Central,India,Tamil Nadu,Home & Kitchen,Fiction,Consumer,7509.76,7,0.12,225.29
AMZ101356,2023-08-07,2023-07-25,West,India,Gujarat,Fashion,Skincare,Small Business,32320.25,1,0.02,4201.63
AMZ101357,2023-06-17,2023-03-12,Central,India,Tamil Nadu,Electronics,Laptops,Small Business,19408.01,5,0.47,-6210.56
AMZ101358,2023-04-08,2023-02-14,East,India,Delhi,Books,Furniture,Consumer,47862.33,6,0.16,-478.62
AMZ101359,2023-09-25,2023-11-26,West,India,Tamil Nadu,Fashion,Footwear,Consumer,16833.76,5,0.22,-1178.36
AMZ101360,2023-08-25,2023-10-29,West,India,Karnataka,Electronics,Clothing,Small Business,48128.2,4,0.06,4331.54
AMZ101361,2023-11-05,2023-08-17,North,India,Tamil Nadu,Beauty,Skincare,Small Business,45123.55,1,0.42,-12183.36
AMZ101362,2023-06-22,2023-07-04,East,India,Maharashtra,Home & Kitchen,Laptops,Small Business,13883.97,7,0.01,1943.76
AMZ101363,2023-07-09,2023-04-18,South,India,Telangana,Books,Fiction,Consumer,40275.32,9,0.42,-10874.34
AMZ101364,2023-05-02,2023-03-26,North,India,Karnataka,Books,Footwear,Small Business,49782.41,6,0.07,3982.59
AMZ101365,2023-02-15,2023-12-05,North,India,Maharashtra,Books,Mobiles,Corporate,13006.82,3,0.44,-3771.98
AMZ101366,2023-03-05,2023-09-08,Central,India,Karnataka,Home & Kitchen,Fiction,Consumer,22120.47,4,0.36,-4645.3
AMZ101367,2023-05-10,2023-12-30,Central,India,Delhi,Electronics,Furniture,Small Business,26248.95,5,0.08,1837.43
AMZ101368,2023-11-06,2023-01-22,Central,India,Telangana,Fashion,Cookware,Consumer,15099.09,1,0.28,-1962.88
AMZ101369,2023-12-29,2023-07-16,North,India,Telangana,Electronics,Skincare,Corporate,1255.61,5,0.16,-12.56
AMZ101370,2023-07-12,2023-06-28,South,India,Delhi,Fashion,Mobiles,Consumer,11396.4,1,0.09,683.78
AMZ101371,2023-11-03,2023-01-08,West,India,Telangana,Books,Laptops,Small Business,14455.88,9,0.43,-4047.65
AMZ101372,2023-06-30,2023-03-12,Central,India,Delhi,Electronics,Skincare,Corporate,22458.19,7,0.2,-1122.91
AMZ101373,2023-10-19,2023-05-08,South,India,Maharashtra,Books,Laptops,Corporate,8969.57,3,0.2,-448.48
AMZ101374,2023-10-09,2023-06-10,East,India,Gujarat,Beauty,Mobiles,Small Business,43726.09,9,0.08,3060.83
AMZ101375,2023-01-29,2023-09-06,Central,India,Karnataka,Books,Laptops,Small Business,35393.1,2,0.19,-1415.72
AMZ101376,2023-05-29,2023-07-23,West,India,Delhi,Books,Fiction,Small Business,4717.42,7,0.44,-1368.05
AMZ101377,2023-09-24,2023-05-29,East,India,Karnataka,Fashion,Footwear,Consumer,32679.58,9,0.18,-980.39
AMZ101378,2023-10-23,2023-05-24,East,India,Maharashtra,Beauty,Laptops,Consumer,32856.0,6,0.48,-10842.48
AMZ101379,2023-01-11,2023-07-19,West,India,Gujarat,Books,Furniture,Consumer,47832.95,5,0.47,-15306.54
AMZ101380,2023-06-13,2023-06-04,Central,India,Maharashtra,Books,Footwear,Small Business,649.53,7,0.07,51.96
AMZ101381,2023-04-23,2023-05-23,North,India,Telangana,Beauty,Fiction,Small Business,12772.66,6,0.09,766.36
AMZ101382,2023-07-06,2023-11-10,West,India,Karnataka,Beauty,Skincare,Consumer,46425.68,5,0.43,-12999.19
AMZ101383,2023-10-22,2023-06-15,West,India,Kerala,Electronics,Clothing,Corporate,46640.63,2,0.2,-2332.03
AMZ101384,2023-08-20,2023-11-11,West,India,Gujarat,Fashion,Skincare,Consumer,36169.03,8,0.0,5425.35
AMZ101385,2023-08-15,2023-01-22,East,India,Telangana,Beauty,Laptops,Corporate,38405.28,7,0.14,384.05
AMZ101386,2023-11-06,2023-03-24,South,India,Gujarat,Beauty,Laptops,Small Business,5028.41,6,0.3,-754.26
AMZ101387,2023-04-08,2023-03-11,North,India,Telangana,Home & Kitchen,Furniture,Small Business,25936.85,5,0.4,-6484.21
AMZ101388,2023-02-24,2023-05-12,Central,India,Maharashtra,Beauty,Fiction,Consumer,11963.36,5,0.07,957.07
AMZ101389,2023-04-21,2023-03-29,Central,India,Delhi,Fashion,Furniture,Consumer,9470.29,9,0.06,852.33
AMZ101390,2023-06-01,2023-08-07,South,India,Karnataka,Books,Cookware,Small Business,40610.01,1,0.46,-12589.1
AMZ101391,2023-09-03,2023-11-02,West,India,Tamil Nadu,Books,Fiction,Consumer,7184.39,9,0.38,-1652.41
AMZ101392,2023-03-10,2023-12-12,North,India,Tamil Nadu,Books,Mobiles,Small Business,23698.26,6,0.29,-3317.76
AMZ101393,2023-11-08,2023-12-08,Central,India,Maharashtra,Books,Mobiles,Small Business,46959.62,4,0.38,-10800.71
AMZ101394,2023-10-16,2023-06-11,Central,India,Karnataka,Home & Kitchen,Mobiles,Corporate,9698.69,7,0.21,-581.92
AMZ101395,2023-09-07,2023-06-28,West,India,Karnataka,Beauty,Furniture,Consumer,48910.67,9,0.38,-11249.45
AMZ101396,2023-02-05,2023-04-28,South,India,Maharashtra,Books,Mobiles,Small Business,49717.26,5,0.19,-1988.69
AMZ101397,2023-08-27,2023-07-16,North,India,Karnataka,Electronics,Fiction,Consumer,28003.05,5,0.12,840.09
AMZ101398,2023-05-28,2023-11-24,South,India,Delhi,Books,Mobiles,Corporate,8922.07,8,0.36,-1873.63
AMZ101399,2023-08-15,2023-03-28,South,India,Maharashtra,Beauty,Clothing,Corporate,16147.19,7,0.21,-968.83
AMZ101400,2023-09-01,2023-10-17,North,India,Delhi,Books,Mobiles,Consumer,21512.4,8,0.49,-7314.22
AMZ101401,2023-12-03,2023-03-23,North,India,Karnataka,Home & Kitchen,Laptops,Consumer,15811.55,2,0.17,-316.23
AMZ101402,2023-12-31,2023-06-02,Central,India,Maharashtra,Fashion,Cookware,Small Business,14391.46,9,0.46,-4461.35
AMZ101403,2023-07-20,2023-03-03,Central,India,Karnataka,Fashion,Furniture,Corporate,48625.37,3,0.47,-15560.12
AMZ101404,2023-06-03,2023-03-03,North,India,Maharashtra,Beauty,Footwear,Corporate,8091.56,6,0.12,242.75
AMZ101405,2023-03-14,2023-12-21,East,India,Karnataka,Fashion,Cookware,Corporate,36799.73,6,0.4,-9199.93
AMZ101406,2023-07-20,2023-01-29,Central,India,Delhi,Fashion,Clothing,Consumer,520.31,2,0.22,-36.42
AMZ101407,2023-10-23,2023-02-13,East,India,Kerala,Electronics,Furniture,Small Business,30011.04,7,0.46,-9303.42
AMZ101408,2023-01-17,2023-06-19,North,India,Delhi,Beauty,Fiction,Consumer,45839.18,9,0.23,-3667.13
AMZ101409,2023-05-09,2023-03-28,Central,India,Karnataka,Beauty,Skincare,Consumer,14752.74,1,0.37,-3245.6
AMZ101410,2023-08-05,2023-06-27,South,India,Maharashtra,Fashion,Furniture,Consumer,9683.54,8,0.23,-774.68
AMZ101411,2023-03-02,2023-01-18,North,India,Tamil Nadu,Fashion,Laptops,Small Business,32758.15,2,0.11,1310.33
AMZ101412,2023-04-14,2023-04-09,West,India,Delhi,Fashion,Fiction,Consumer,35773.77,1,0.1,1788.69
AMZ101413,2023-02-11,2023-07-18,East,India,Delhi,Home & Kitchen,Cookware,Corporate,34557.51,8,0.21,-2073.45
AMZ101414,2023-01-25,2023-04-09,North,India,Telangana,Books,Cookware,Corporate,16306.19,2,0.38,-3750.42
AMZ101415,2023-02-08,2023-03-07,North,India,Tamil Nadu,Home & Kitchen,Mobiles,Corporate,12984.02,6,0.3,-1947.6
AMZ101416,2023-10-18,2023-11-27,Central,India,Karnataka,Beauty,Fiction,Small Business,47817.98,6,0.34,-9085.42
AMZ101417,2023-05-11,2023-12-08,Central,India,Kerala,Electronics,Skincare,Consumer,46203.33,5,0.14,462.03
AMZ101418,2023-08-17,2023-01-06,Central,India,Maharashtra,Books,Laptops,Small Business,23137.17,8,0.24,-2082.35
AMZ101419,2023-04-18,2023-01-03,West,India,Telangana,Electronics,Mobiles,Consumer,42386.6,3,0.02,5510.26
AMZ101420,2023-06-21,2023-01-23,Central,India,Karnataka,Beauty,Mobiles,Corporate,22890.01,4,0.41,-5951.4
AMZ101421,2023-04-12,2023-04-23,North,India,Gujarat,Beauty,Skincare,Consumer,21507.26,7,0.49,-7312.47
AMZ101422,2023-12-20,2023-02-27,Central,India,Kerala,Electronics,Furniture,Consumer,8259.77,7,0.2,-412.99
AMZ101423,2023-01-12,2023-03-08,South,India,Delhi,Electronics,Cookware,Consumer,21607.1,8,0.01,3024.99
AMZ101424,2023-10-02,2023-11-27,Central,India,Gujarat,Electronics,Mobiles,Small Business,27102.14,2,0.08,1897.15
AMZ101425,2023-04-11,2023-04-09,West,India,Delhi,Beauty,Clothing,Consumer,1613.96,2,0.33,-290.51
AMZ101426,2023-02-13,2023-05-25,South,India,Delhi,Fashion,Clothing,Consumer,22483.59,4,0.31,-3597.37
AMZ101427,2023-11-01,2024-01-04,North,India,Gujarat,Electronics,Cookware,Consumer,39177.13,9,0.39,-9402.51
AMZ101428,2023-01-17,2023-05-06,North,India,Kerala,Books,Clothing,Small Business,34162.28,9,0.13,683.25
AMZ101429,2023-11-26,2023-06-17,East,India,Gujarat,Beauty,Skincare,Small Business,31940.27,4,0.38,-7346.26
AMZ101430,2023-02-26,2023-03-28,South,India,Karnataka,Home & Kitchen,Furniture,Small Business,45522.99,9,0.34,-8649.37
AMZ101431,2023-11-07,2023-03-18,East,India,Telangana,Home & Kitchen,Laptops,Consumer,1392.58,3,0.16,-13.93
AMZ101432,2023-10-30,2023-12-11,South,India,Telangana,Books,Footwear,Corporate,28073.86,5,0.27,-3368.86
AMZ101433,2023-01-12,2023-10-22,South,India,Gujarat,Fashion,Mobiles,Corporate,39473.77,9,0.07,3157.9
AMZ101434,2023-11-14,2023-03-01,West,India,Karnataka,Electronics,Footwear,Corporate,27296.1,6,0.23,-2183.69
AMZ101435,2023-03-21,2023-05-19,East,India,Telangana,Beauty,Laptops,Consumer,16532.83,3,0.44,-4794.52
AMZ101436,2023-08-04,2023-04-10,West,India,Karnataka,Electronics,Laptops,Corporate,7244.4,9,0.21,-434.66
AMZ101437,2023-12-05,2023-07-12,South,India,Karnataka,Beauty,Skincare,Corporate,44434.37,6,0.42,-11997.28
AMZ101438,2023-09-21,2023-09-01,North,India,Delhi,Home & Kitchen,Furniture,Corporate,23802.74,4,0.3,-3570.41
AMZ101439,2023-05-29,2023-11-16,South,India,Telangana,Electronics,Clothing,Consumer,43966.7,4,0.1,2198.33
AMZ101440,2023-03-22,2023-02-19,West,India,Telangana,Books,Clothing,Corporate,29499.68,8,0.29,-4129.96
AMZ101441,2023-08-03,2023-02-02,East,India,Delhi,Fashion,Skincare,Corporate,33872.51,7,0.25,-3387.25
AMZ101442,2023-07-17,2023-10-05,East,India,Gujarat,Books,Laptops,Consumer,40310.93,1,0.2,-2015.55
AMZ101443,2023-07-19,2023-01-21,West,India,Delhi,Fashion,Furniture,Small Business,33128.2,6,0.06,2981.54
AMZ101444,2023-01-25,2023-06-04,East,India,Telangana,Electronics,Furniture,Corporate,20203.71,8,0.21,-1212.22
AMZ101445,2023-03-30,2023-03-10,Central,India,Telangana,Electronics,Cookware,Small Business,25924.85,3,0.04,2851.73
AMZ101446,2023-09-25,2024-01-02,North,India,Kerala,Fashion,Fiction,Corporate,40250.75,9,0.05,4025.08
AMZ101447,2023-05-23,2023-08-03,North,India,Gujarat,Home & Kitchen,Mobiles,Consumer,18995.69,2,0.21,-1139.74
AMZ101448,2023-02-28,2023-05-24,North,India,Delhi,Beauty,Skincare,Small Business,19712.01,6,0.15,0.0
AMZ101449,2023-12-31,2023-08-21,East,India,Maharashtra,Books,Fiction,Small Business,5236.66,1,0.46,-1623.36
AMZ101450,2023-01-26,2023-08-02,East,India,Maharashtra,Books,Skincare,Small Business,45771.93,2,0.19,-1830.88
AMZ101451,2023-02-16,2023-03-21,South,India,Gujarat,Books,Clothing,Small Business,5006.3,5,0.38,-1151.45
AMZ101452,2023-10-15,2023-08-03,South,India,Delhi,Electronics,Laptops,Corporate,32586.35,1,0.27,-3910.36
AMZ101453,2023-09-23,2023-04-27,North,India,Delhi,Books,Skincare,Corporate,20953.13,8,0.35,-4190.63
AMZ101454,2023-01-16,2023-04-03,Central,India,Karnataka,Beauty,Skincare,Small Business,20578.16,1,0.13,411.56
AMZ101455,2023-07-18,2023-09-28,South,India,Telangana,Beauty,Cookware,Corporate,34137.82,9,0.47,-10924.1
AMZ101456,2023-10-09,2023-06-18,South,India,Tamil Nadu,Fashion,Footwear,Small Business,3821.14,3,0.27,-458.54
AMZ101457,2023-03-27,2023-02-28,East,India,Kerala,Electronics,Clothing,Small Business,29888.44,2,0.42,-8069.88
AMZ101458,2023-09-07,2023-10-12,Central,India,Gujarat,Beauty,Mobiles,Consumer,38715.57,1,0.18,-1161.47
AMZ101459,2023-09-27,2023-01-27,North,India,Tamil Nadu,Home & Kitchen,Furniture,Small Business,41496.53,9,0.05,4149.65
AMZ101460,2023-12-01,2024-01-05,South,India,Tamil Nadu,Electronics,Laptops,Corporate,8941.25,4,0.34,-1698.84
AMZ101461,2023-04-27,2023-03-08,Central,India,Gujarat,Electronics,Clothing,Small Business,44922.24,1,0.0,6738.34
AMZ101462,2023-01-07,2023-09-06,Central,India,Delhi,Beauty,Footwear,Consumer,32979.23,1,0.24,-2968.13
AMZ101463,2023-05-17,2023-09-12,North,India,Gujarat,Home & Kitchen,Skincare,Corporate,44151.81,7,0.1,2207.59
AMZ101464,2023-06-25,2023-02-14,Central,India,Tamil Nadu,Fashion,Mobiles,Consumer,24521.4,2,0.31,-3923.42
AMZ101465,2023-11-24,2023-04-08,Central,India,Telangana,Beauty,Skincare,Consumer,27330.65,7,0.49,-9292.42
AMZ101466,2023-11-11,2023-02-12,Central,India,Kerala,Home & Kitchen,Mobiles,Small Business,45992.39,7,0.23,-3679.39
AMZ101467,2023-08-03,2023-08-16,South,India,Kerala,Electronics,Cookware,Consumer,45045.52,9,0.41,-11711.84
AMZ101468,2023-03-23,2023-09-20,North,India,Telangana,Home & Kitchen,Skincare,Consumer,22683.96,7,0.25,-2268.4
AMZ101469,2023-08-11,2023-06-17,Central,India,Telangana,Electronics,Clothing,Corporate,14083.43,1,0.25,-1408.34
AMZ101470,2023-04-13,2023-10-07,Central,India,Delhi,Beauty,Footwear,Consumer,19961.94,8,0.47,-6387.82
AMZ101471,2023-09-30,2023-03-31,South,India,Maharashtra,Beauty,Mobiles,Small Business,19694.33,8,0.44,-5711.36
AMZ101472,2023-01-14,2023-06-28,North,India,Gujarat,Books,Laptops,Small Business,14699.91,4,0.39,-3527.98
AMZ101473,2023-06-08,2023-07-17,East,India,Kerala,Books,Mobiles,Small Business,13794.69,8,0.15,0.0
AMZ101474,2023-06-01,2023-11-04,South,India,Telangana,Books,Footwear,Consumer,43122.62,4,0.27,-5174.71
AMZ101475,2023-04-18,2023-09-25,North,India,Gujarat,Beauty,Furniture,Corporate,3958.17,8,0.11,158.33
AMZ101476,2023-07-07,2023-09-26,Central,India,Kerala,Fashion,Furniture,Small Business,34041.75,5,0.22,-2382.92
AMZ101477,2023-10-28,2023-03-16,North,India,Telangana,Beauty,Cookware,Consumer,9054.59,4,0.24,-814.91
AMZ101478,2023-04-08,2023-01-09,North,India,Kerala,Home & Kitchen,Clothing,Small Business,17553.04,6,0.42,-4739.32
AMZ101479,2023-05-11,2023-10-25,North,India,Delhi,Beauty,Footwear,Small Business,3546.38,2,0.45,-1063.91
AMZ101480,2023-10-20,2023-06-14,East,India,Maharashtra,Beauty,Cookware,Corporate,13863.7,2,0.21,-831.82
AMZ101481,2023-06-20,2023-03-27,North,India,Maharashtra,Electronics,Fiction,Small Business,38536.84,2,0.01,5395.16
AMZ101482,2023-07-02,2023-03-14,East,India,Telangana,Electronics,Mobiles,Corporate,44308.26,9,0.43,-12406.31
AMZ101483,2023-12-30,2023-02-25,Central,India,Kerala,Electronics,Fiction,Consumer,11465.59,3,0.09,687.94
AMZ101484,2023-02-08,2023-02-17,East,India,Delhi,Beauty,Mobiles,Small Business,23445.62,4,0.31,-3751.3
AMZ101485,2023-01-15,2023-08-27,Central,India,Karnataka,Fashion,Furniture,Consumer,23781.04,8,0.01,3329.35
AMZ101486,2023-01-04,2023-04-15,Central,India,Gujarat,Home & Kitchen,Cookware,Consumer,43741.98,4,0.2,-2187.1
AMZ101487,2023-12-15,2023-07-30,East,India,Gujarat,Home & Kitchen,Furniture,Consumer,38258.55,7,0.49,-13007.91
AMZ101488,2023-07-29,2023-02-12,South,India,Tamil Nadu,Fashion,Laptops,Small Business,25897.32,5,0.05,2589.73
AMZ101489,2023-06-10,2023-11-13,West,India,Delhi,Fashion,Fiction,Corporate,33701.99,9,0.21,-2022.12
AMZ101490,2023-01-16,2023-09-26,North,India,Kerala,Home & Kitchen,Fiction,Small Business,42444.08,4,0.15,0.0
AMZ101491,2023-04-18,2023-09-21,West,India,Tamil Nadu,Books,Furniture,Consumer,972.18,3,0.45,-291.65
AMZ101492,2023-11-07,2023-12-03,North,India,Telangana,Electronics,Laptops,Corporate,20443.06,2,0.43,-5724.06
AMZ101493,2023-08-15,2024-01-01,North,India,Kerala,Electronics,Mobiles,Consumer,45408.54,1,0.12,1362.26
AMZ101494,2023-06-19,2023-09-17,Central,India,Tamil Nadu,Home & Kitchen,Cookware,Corporate,37145.5,6,0.04,4086.0
AMZ101495,2023-02-03,2023-10-11,North,India,Maharashtra,Fashion,Laptops,Small Business,27370.65,2,0.31,-4379.3
AMZ101496,2023-09-08,2023-04-25,North,India,Gujarat,Books,Cookware,Corporate,26717.4,8,0.17,-534.35
AMZ101497,2023-09-04,2023-12-30,East,India,Kerala,Home & Kitchen,Fiction,Small Business,17714.62,6,0.34,-3365.78
AMZ101498,2023-09-26,2023-02-10,West,India,Tamil Nadu,Electronics,Cookware,Consumer,26265.77,5,0.02,3414.55
AMZ101499,2023-05-21,2023-08-09,East,India,Maharashtra,Beauty,Fiction,Corporate,32941.47,2,0.07,2635.32
